Order1	Name1	Latitude	Longitude	Population	Color1	Name2	Latitude2	Longitude2	Population2	Color2	1->2%	Dummy
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Marina	37.8021	-122.4369	0.40364	#FF7F00	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Castro	37.7624	-122.4348	0.34092	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Haight	37.7692	-122.4463	0.29559	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Mission	37.7589	-122.4153	0.42583	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Noe	37.7493	-122.433	0.25158	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Potrero	37.7583	-122.393	0.26353	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Chinatown	37.7941	-122.407	0.24273	#F781BF	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Downtown	37.7835	-122.4158	0.44235	#F781BF	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Financial District	37.7915	-122.3988	0.49915	#F781BF	0	1
13	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Marina	37.8021	-122.4369	0.40364	#FF7F00	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Castro	37.7624	-122.4348	0.34092	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Haight	37.7692	-122.4463	0.29559	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Mission	37.7589	-122.4153	0.42583	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Noe	37.7493	-122.433	0.25158	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Potrero	37.7583	-122.393	0.26353	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.000167801	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Chinatown	37.7941	-122.407	0.24273	#F781BF	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Downtown	37.7835	-122.4158	0.44235	#F781BF	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Financial District	37.7915	-122.3988	0.49915	#F781BF	0	1
14	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.000167801	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Castro	37.7624	-122.4348	0.34092	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Haight	37.7692	-122.4463	0.29559	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Mission	37.7589	-122.4153	0.42583	#377EB8	0.000158213	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Noe	37.7493	-122.433	0.25158	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Potrero	37.7583	-122.393	0.26353	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.000378748	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.000143829	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Chinatown	37.7941	-122.407	0.24273	#F781BF	0	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.000158213	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.000167801	1
15	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.000124654	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.000196568	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.000115061	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.000153417	1
16	Bayview	37.73	-122.3855	0.10309	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.000186976	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0.000225331	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.000143829	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0.000239715	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0.000225331	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0.000119858	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0.000206156	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0.000666397	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0.000326013	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.001356774	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0.000273274	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0.000249303	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.001951275	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.000848577	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.000886964	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.000882131	1
17	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.001524593	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0.001313645	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.000757487	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0.000973221	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0.000210947	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Russian Hill	37.8014	-122.4182	0.34165	#FF7F00	0.001189001	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Visitacion Valley	37.7144	-122.4113	0.064774	#999999	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Diamond Heights	37.7423	-122.4423	0.074148	#984EA3	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Glen Park	37.7378	-122.4316	0.1226	#984EA3	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Inner Sunset	37.7584	-122.4654	0.18995	#984EA3	0.000436279	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Lakeshore	37.7225	-122.4885	0.092602	#984EA3	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Outer Mission	37.7239	-122.4439	0.10242	#984EA3	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	West Of Twin Peaks	37.7373	-122.4589	0.12473	#984EA3	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Bayview	37.73	-122.3855	0.10309	#377EB8	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Bernal Heights	37.7399	-122.4169	0.20043	#377EB8	0.000604075	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Castro	37.7624	-122.4348	0.34092	#377EB8	0.002143029	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Haight	37.7692	-122.4463	0.29559	#377EB8	0.001706773	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Mission	37.7589	-122.4153	0.42583	#377EB8	0.004909461	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Noe	37.7493	-122.433	0.25158	#377EB8	0.001040376	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Parkside	37.7411	-122.4892	0.092271	#377EB8	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Potrero	37.7583	-122.393	0.26353	#377EB8	0.000915731	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	South Of Market	37.7764	-122.3994	0.55316	#377EB8	0.011065367	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Twin Peaks	37.752	-122.45	0.13105	#377EB8	0.000426691	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Western Addition	37.7804	-122.4332	0.41192	#377EB8	0.003768331	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Inner Richmond	37.7802	-122.4652	0.21194	#4DAF4A	0.000584881	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Outer Richmond	37.778	-122.4928	0.18916	#4DAF4A	0.000402719	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Outer Sunset	37.7553	-122.4938	0.12363	#4DAF4A	0.000124654	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Seacliff	37.7841	-122.5009	0.091937	#4DAF4A	0	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Golden Gate Park	37.7689	-122.4828	0.15941	#4DAF4A	0.000297246	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Chinatown	37.7941	-122.407	0.24273	#F781BF	0.00047943	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Downtown	37.7835	-122.4158	0.44235	#F781BF	0.004708042	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Financial District	37.7915	-122.3988	0.49915	#F781BF	0.004257335	1
18	Castro	37.7624	-122.4348	0.34092	#377EB8	Ocean View	37.7178	-122.4622	0.076638	#A65628	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Excelsior	37.7244	-122.421	0.083884	#E41A1C	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Crocker Amazon	37.7107	-122.4372	0.058439	#FFFF33	0	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Marina	37.8021	-122.4369	0.40364	#FF7F00	0.001586915	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Nob Hill	37.793	-122.416	0.33259	#FF7F00	0.000915731	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	North Beach	37.8045	-122.4076	0.28784	#FF7F00	0.000608862	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Pacific Heights	37.7924	-122.4352	0.33382	#FF7F00	0.000963647	1
19	Haight	37.7692	-122.4463	0.29559	#377EB8	Presidio Heights	37.7868	-122.4538	0.19965	#FF7F00	0.000234919	1
